Año,Trimestre,Provincia,Accesos por cada 100 hogares,Accesos por cada 100 hab,Banda ancha fija,Dial up,ADSL,Cablemodem,Fibra óptica,Wireless,Otras tecnologias,Mbps (Media de bajada),HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otras velocidades,Total accesos
2021,3,La Pampa,84.28,27.77,100371,116.0,9015.0,57881.0,17817.0,14479.0,1295.0,12.99,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,100487.0
2021,3,La Rioja,77.26,20.57,82157,3.0,11329.0,54744.0,9444.0,6613.0,30.0,38.87,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,82160.0
2021,3,Mendoza,45.55,12.71,255320,619.0,91474.0,71247.0,70579.0,21811.0,828.0,13.37,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,255939.0
2021,3,Misiones,45.57,12.41,158528,0.0,43230.0,89469.0,10969.0,7198.0,7662.0,30.88,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,158528.0
2021,3,Neuquén,69.71,20.75,139436,373.0,29650.0,73794.0,16455.0,19270.0,640.0,38.34,112.0,327.0,57441.0,8566.0,6234.0,3631.0,57919.0,5579.0,139809.0
2021,3,Río Negro,61.97,19.06,144084,501.0,47934.0,44519.0,18725.0,15031.0,18376.0,25.4,125.0,557.0,68991.0,3730.0,14880.0,2282.0,34011.0,20009.0,144585.0
2021,3,Salta,55.96,13.55,195831,2.0,49212.0,98318.0,36126.0,5724.0,6453.0,31.21,101.0,20.0,41431.0,70104.0,6962.0,3878.0,67010.0,6327.0,195833.0
2021,3,San Juan,39.46,10.05,79227,256.0,40072.0,12922.0,6670.0,11372.0,8447.0,7.04,18.0,333.0,59873.0,752.0,13250.0,338.0,278.0,4641.0,79483.0
2021,3,San Luis,79.87,22.86,117716,148.0,8417.0,11884.0,27.0,68856.0,28680.0,21.7,60.0,0.0,11552.0,2405.0,6491.0,67942.0,22.0,29392.0,117864.0
2021,3,Santa Cruz,43.75,13.02,48779,197.0,12347.0,22961.0,6328.0,4269.0,3071.0,7.69,50.0,0.0,30561.0,8365.0,6799.0,1788.0,678.0,735.0,48976.0
2021,3,Santa Fe,75.02,23.59,841433,151.0,245929.0,443156.0,93412.0,43447.0,15640.0,33.13,467.0,579.0,193207.0,201250.0,83941.0,55080.0,290793.0,16267.0,841584.0
2021,3,Santiago Del Estero,47.0,11.66,115457,1.0,19939.0,85535.0,909.0,6147.0,2928.0,13.35,123.0,909.0,32752.0,61838.0,11274.0,801.0,6863.0,898.0,115458.0
2021,3,Tierra Del Fuego,94.95,28.15,49934,289.0,12853.0,36958.0,6.0,16.0,390.0,9.52,17.0,0.0,23723.0,13397.0,9782.0,1433.0,976.0,895.0,50223.0
2021,3,Tucumán,54.64,13.53,232447,25.0,104489.0,53868.0,70964.0,2408.0,743.0,42.1,32.0,97.0,39446.0,50293.0,21986.0,5300.0,115154.0,164.0,232472.0
2021,2,Buenos Aires,70.0,23.35,4127167,5184.0,603255.0,2503830.0,854173.0,113546.0,57547.0,52.76,37192.0,31178.0,1096049.0,244001.0,140322.0,236897.0,2337604.0,9108.0,4132351.0
2021,2,Capital Federal,110.14,45.49,1398747,1608.0,148989.0,1175097.0,41318.0,5580.0,29371.0,72.75,294.0,603.0,157558.0,73568.0,43859.0,86655.0,1037752.0,66.0,1400355.0
2021,2,Catamarca,52.34,13.31,55743,1.0,20305.0,9426.0,22331.0,1449.0,2233.0,42.19,71.0,0.0,7219.0,9091.0,6828.0,4941.0,25388.0,2206.0,55744.0
2021,2,Chaco,43.33,11.58,140726,3.0,39826.0,62948.0,27584.0,8018.0,2353.0,37.4,301.0,112.0,23444.0,21574.0,24032.0,16069.0,47239.0,7958.0,140729.0
2021,2,Chubut,72.29,22.16,138412,825.0,49271.0,41497.0,6081.0,23682.0,18706.0,7.68,104.0,105.0,89639.0,22605.0,16604.0,3896.0,1112.0,5172.0,139237.0
2021,2,Córdoba,80.12,24.53,930818,62.0,239780.0,467782.0,151855.0,55944.0,15519.0,39.59,99.0,2452.0,201757.0,136516.0,66950.0,70824.0,442357.0,9925.0,930880.0
2021,2,Corrientes,43.54,11.47,129498,3.0,46648.0,67262.0,3731.0,6557.0,5303.0,30.37,67.0,645.0,29419.0,27037.0,24524.0,10059.0,32697.0,5053.0,129501.0
2021,2,Entre Ríos,61.66,18.44,257617,15.0,77836.0,124957.0,17856.0,23786.0,13197.0,27.62,107.0,3024.0,63518.0,55349.0,39468.0,18484.0,61605.0,16077.0,257632.0
2021,2,Formosa,33.23,8.46,51551,0.0,19571.0,12509.0,3610.0,15690.0,171.0,23.97,381.0,0.0,22364.0,7310.0,7460.0,1341.0,11077.0,1618.0,51551.0
2021,2,Jujuy,56.18,14.37,111848,0.0,24738.0,60800.0,19611.0,2731.0,3968.0,25.81,48.0,175.0,24182.0,16577.0,37908.0,607.0,29950.0,2401.0,111848.0
2021,2,La Pampa,82.08,27.04,97551,116.0,9017.0,57014.0,17132.0,13209.0,1295.0,12.28,298.0,554.0,64146.0,7769.0,8128.0,3399.0,9311.0,4062.0,97667.0
2021,2,La Rioja,76.98,20.49,81599,3.0,11627.0,54255.0,9445.0,6245.0,30.0,38.53,18.0,1.0,5312.0,5971.0,23298.0,4825.0,42158.0,19.0,81602.0
2021,2,Mendoza,40.97,11.43,229052,619.0,91503.0,70834.0,44696.0,21811.0,827.0,13.47,36.0,31.0,137462.0,10886.0,56117.0,4403.0,20686.0,50.0,229671.0
2021,2,Misiones,45.01,12.26,156176,0.0,44960.0,87861.0,10376.0,5317.0,7662.0,28.68,51.0,5.0,41643.0,25907.0,25811.0,16172.0,38308.0,8279.0,156176.0
2021,2,Neuquén,69.14,20.58,137877,373.0,30083.0,72690.0,15619.0,19218.0,640.0,36.11,112.0,327.0,57713.0,8631.0,5871.0,5943.0,54008.0,5645.0,138250.0
2021,2,Río Negro,61.94,19.05,143583,501.0,48189.0,43761.0,18727.0,15031.0,18376.0,23.75,125.0,557.0,69356.0,3663.0,15019.0,3867.0,31488.0,20009.0,144084.0
2021,2,Salta,54.93,13.3,191637,2.0,51396.0,96016.0,32050.0,5724.0,6453.0,29.24,101.0,20.0,42543.0,67012.0,7099.0,9654.0,58882.0,6328.0,191639.0
2021,2,San Juan,39.28,10.01,78677,256.0,40072.0,12369.0,6673.0,11372.0,8447.0,6.99,18.0,333.0,59989.0,784.0,12550.0,340.0,278.0,4641.0,78933.0
2021,2,San Luis,83.48,23.89,122670,148.0,8417.0,11308.0,28.0,66860.0,36205.0,21.66,60.0,0.0,11752.0,2703.0,5418.0,65946.0,22.0,36917.0,122818.0
2021,2,Santa Cruz,44.01,13.1,48785,197.0,12347.0,22967.0,6328.0,4269.0,3071.0,7.63,50.0,0.0,30595.0,8463.0,6888.0,1575.0,676.0,735.0,48982.0
2021,2,Santa Fe,75.07,23.6,840449,151.0,256741.0,431915.0,90424.0,43997.0,17523.0,30.7,467.0,896.0,202018.0,204077.0,80452.0,75195.0,262124.0,15371.0,840600.0
2021,2,Santiago Del Estero,46.56,11.55,114089,1.0,20734.0,83770.0,909.0,5081.0,3596.0,12.72,123.0,909.0,32034.0,62224.0,10359.0,811.0,6064.0,1566.0,114090.0
2021,2,Tierra Del Fuego,67.89,20.13,35404,289.0,12853.0,22504.0,6.0,14.0,316.0,8.59,17.0,0.0,21335.0,6913.0,4580.0,476.0,889.0,1483.0,35693.0
2021,2,Tucumán,54.93,13.61,233026,25.0,110429.0,48359.0,71683.0,1837.0,743.0,40.31,32.0,97.0,40224.0,51648.0,23732.0,5022.0,109616.0,2680.0,233051.0
2021,1,Buenos Aires,69.11,23.0,4054936,5066.0,629679.0,2452056.0,821597.0,98806.0,57864.0,50.79,36939.0,31187.0,1108368.0,240520.0,163747.0,222061.0,2246313.0,10867.0,4060002.0
2021,1,Capital Federal,108.42,44.83,1378283,1390.0,159805.0,1145093.0,39980.0,5559.0,29236.0,68.29,135.0,244.0,159662.0,76753.0,56457.0,83255.0,1003041.0,126.0,1379673.0
2021,1,Catamarca,48.9,12.44,51967,1.0,26316.0,4409.0,18688.0,322.0,2233.0,39.97,71.0,0.0,7423.0,8455.0,10115.0,712.0,22996.0,2196.0,51968.0
2021,1,Chaco,43.14,11.53,139767,3.0,43214.0,61251.0,25426.0,8004.0,1875.0,33.63,301.0,112.0,24357.0,22102.0,27556.0,14496.0,42462.0,8384.0,139770.0
2021,1,Chubut,68.99,21.15,131515,825.0,45501.0,40960.0,3444.0,23723.0,18712.0,7.53,106.0,109.0,86986.0,21401.0,15392.0,2844.0,1112.0,4390.0,132340.0
2021,1,Córdoba,78.59,24.06,910826,55.0,260350.0,444695.0,134634.0,54137.0,17065.0,36.17,93.0,2386.0,211799.0,135092.0,74659.0,71984.0,402191.0,12677.0,910881.0
2021,1,Corrientes,42.66,11.23,126622,3.0,49160.0,62876.0,3337.0,5949.0,5303.0,25.99,67.0,527.0,31544.0,26223.0,26169.0,9001.0,27641.0,5453.0,126625.0
2021,1,Entre Ríos,60.44,18.07,251950,13.0,83688.0,118424.0,16846.0,20836.0,12169.0,23.87,105.0,2911.0,67255.0,56060.0,42432.0,15774.0,54600.0,12826.0,251963.0
2021,1,Formosa,32.73,8.33,50686,0.0,20663.0,11412.0,2562.0,15669.0,380.0,20.98,56.0,0.0,22409.0,7569.0,7916.0,1215.0,9579.0,1942.0,50686.0
2021,1,Jujuy,55.63,14.23,110456,0.0,32254.0,54324.0,17322.0,2677.0,3879.0,26.78,49.0,175.0,23735.0,17293.0,40649.0,568.0,25609.0,2378.0,110456.0
2021,1,La Pampa,81.78,26.94,96989,116.0,8946.0,58711.0,15779.0,12369.0,1300.0,10.73,298.0,554.0,68200.0,7864.0,7611.0,2786.0,7368.0,2424.0,97105.0
2021,1,La Rioja,49.81,13.26,52625,3.0,17363.0,34984.0,1.0,250.0,30.0,12.7,18.0,1.0,36749.0,5968.0,4604.0,215.0,5074.0,-1.0,52628.0
2021,1,Mendoza,39.15,10.93,218308,615.0,91844.0,69295.0,38619.0,18332.0,833.0,12.6,28.0,40.0,134386.0,11216.0,52533.0,4061.0,16615.0,44.0,218923.0
2021,1,Misiones,43.17,11.76,149387,0.0,48292.0,82339.0,7064.0,4796.0,6896.0,25.08,51.0,524.0,40949.0,25503.0,27101.0,14050.0,32953.0,8256.0,149387.0
2021,1,Neuquén,66.84,19.9,132862,373.0,30223.0,70457.0,14171.0,17752.0,632.0,34.24,116.0,327.0,56171.0,8443.0,5903.0,5677.0,50840.0,5758.0,133235.0
2021,1,Río Negro,60.88,18.72,140667,501.0,48777.0,42192.0,17828.0,13994.0,18377.0,21.92,125.0,466.0,70011.0,4187.0,13045.0,3642.0,29589.0,20103.0,141168.0
2021,1,Salta,53.93,13.06,187572,2.0,54768.0,89187.0,31498.0,5669.0,6452.0,27.32,109.0,20.0,40785.0,68149.0,9164.0,8139.0,54889.0,6319.0,187574.0
2021,1,San Juan,39.06,9.95,78011,256.0,40072.0,11589.0,6671.0,11482.0,8453.0,6.91,25.0,194.0,60439.0,858.0,11494.0,340.0,276.0,4641.0,78267.0
2021,1,San Luis,81.24,23.25,119006,148.0,8417.0,10678.0,28.0,63826.0,36205.0,21.59,58.0,0.0,11889.0,2926.0,4429.0,62913.0,22.0,36917.0,119154.0
2021,1,Santa Cruz,41.65,12.39,45868,197.0,12347.0,23089.0,5975.0,4264.0,390.0,7.5,50.0,0.0,30655.0,8334.0,6987.0,1337.0,647.0,-1945.0,46065.0
2021,1,Santa Fe,73.92,23.24,825990,137.0,277012.0,421480.0,70976.0,39140.0,17519.0,28.13,518.0,891.0,201632.0,204458.0,91846.0,65476.0,236924.0,24382.0,826127.0
2021,1,Santiago Del Estero,45.67,11.33,111640,1.0,26468.0,75849.0,570.0,5158.0,3596.0,11.58,123.0,909.0,33884.0,58464.0,8549.0,700.0,4868.0,4144.0,111641.0
2021,1,Tierra Del Fuego,77.35,22.93,40133,289.0,12853.0,27247.0,6.0,0.0,316.0,8.73,17.0,0.0,21379.0,1468.0,4317.0,486.0,919.0,11836.0,40422.0
2021,1,Tucumán,54.82,13.58,231890,22.0,147199.0,12185.0,69954.0,1834.0,740.0,37.98,29.0,97.0,42810.0,53416.0,25255.0,4188.0,103437.0,2680.0,231912.0
2020,4,Buenos Aires,68.98,22.9,4028195,5066.0,635651.0,2441248.0,804991.0,93444.0,57927.0,50.01,36939.0,31197.0,1109865.0,242243.0,214171.0,213588.0,2176242.0,9016.0,4033261.0
2020,4,Capital Federal,108.31,44.83,1378140,1390.0,163060.0,1142528.0,39890.0,4815.0,29237.0,67.33,135.0,244.0,160210.0,78123.0,60208.0,80269.0,1000073.0,268.0,1379530.0
2020,4,Catamarca,49.41,12.57,52395,1.0,26870.0,5115.0,17856.0,322.0,2233.0,37.65,71.0,0.0,8843.0,8740.0,11436.0,591.0,20406.0,2309.0,52396.0
2020,4,Chaco,43.03,11.5,139088,3.0,44332.0,61200.0,23687.0,7997.0,1875.0,32.45,301.0,112.0,24782.0,22479.0,26802.0,15701.0,40949.0,7965.0,139091.0
2020,4,Chubut,68.35,20.95,129749,825.0,45703.0,39756.0,3040.0,23363.0,18712.0,7.38,106.0,109.0,88157.0,21824.0,12046.0,2818.0,1112.0,4402.0,130574.0
2020,4,Córdoba,78.08,23.9,902646,55.0,267396.0,439322.0,125620.0,52827.0,17536.0,35.12,119.0,2386.0,214963.0,135262.0,82221.0,70013.0,384169.0,13568.0,902701.0
2020,4,Corrientes,42.43,11.17,125656,3.0,50102.0,61495.0,3146.0,5626.0,5290.0,25.45,67.0,527.0,31900.0,26321.0,25687.0,9383.0,26789.0,4985.0,125659.0
2020,4,Entre Ríos,59.47,17.78,247368,13.0,85683.0,113670.0,15653.0,20206.0,12169.0,24.05,105.0,2911.0,65659.0,53556.0,40755.0,16600.0,53141.0,14654.0,247381.0
2020,4,Formosa,32.49,8.27,50206,0.0,21264.0,10789.0,2432.0,15341.0,380.0,19.7,56.0,0.0,23540.0,7606.0,7181.0,1197.0,8946.0,1680.0,50206.0
2020,4,Jujuy,53.46,13.67,105851,0.0,32850.0,52815.0,15639.0,1077.0,3470.0,25.21,49.0,182.0,23772.0,14379.0,44930.0,446.0,19282.0,2811.0,105851.0
2020,4,La Pampa,81.77,26.94,96779,116.0,9009.0,58945.0,15432.0,12194.0,1315.0,9.88,298.0,554.0,70184.0,8124.0,6562.0,2396.0,6257.0,2520.0,96895.0
2020,4,La Rioja,50.11,13.34,52775,3.0,17513.0,34984.0,1.0,250.0,30.0,12.53,18.0,1.0,36906.0,6060.0,4633.0,181.0,4979.0,0.0,52778.0
2020,4,Mendoza,38.63,10.78,214838,615.0,91842.0,68364.0,36083.0,18331.0,833.0,11.09,28.0,40.0,146312.0,11172.0,40396.0,3378.0,11557.0,2570.0,215453.0
2020,4,Misiones,42.64,11.61,147161,0.0,49462.0,79855.0,6589.0,4359.0,6896.0,24.96,51.0,524.0,39988.0,26078.0,26445.0,14810.0,32264.0,7001.0,147161.0
2020,4,Neuquén,67.0,19.94,132762,373.0,30468.0,70614.0,13732.0,17689.0,632.0,33.91,116.0,327.0,56434.0,8478.0,5791.0,5493.0,50776.0,5720.0,133135.0
2020,4,Río Negro,61.09,18.79,140709,501.0,48991.0,42022.0,17826.0,13994.0,18377.0,21.64,125.0,466.0,70305.0,4153.0,13131.0,3512.0,29372.0,20146.0,141210.0
2020,4,Salta,54.04,13.09,187388,2.0,56659.0,87817.0,30604.0,5858.0,6452.0,25.32,109.0,514.0,41443.0,68829.0,15188.0,8291.0,46697.0,6319.0,187390.0
2020,4,San Juan,36.32,9.25,72340,256.0,40072.0,7004.0,6599.0,10468.0,8453.0,6.41,25.0,194.0,61316.0,740.0,5126.0,332.0,275.0,4588.0,72596.0
2020,4,San Luis,81.68,23.38,119287,148.0,8417.0,11767.0,27.0,63019.0,36205.0,21.25,58.0,0.0,14020.0,3490.0,2688.0,62239.0,22.0,36918.0,119435.0
2020,4,Santa Cruz,37.0,11.01,40477,197.0,12347.0,19657.0,1041.0,4659.0,2970.0,7.49,47.0,0.0,27173.0,4382.0,6634.0,1033.0,647.0,758.0,40674.0
2020,4,Santa Fe,73.58,23.14,820676,137.0,287271.0,414746.0,62692.0,38712.0,17392.0,27.29,518.0,891.0,206372.0,203793.0,94246.0,65145.0,226246.0,23602.0,820813.0
2020,4,Santiago Del Estero,43.75,10.86,106668,1.0,26812.0,70522.0,570.0,5169.0,3596.0,11.28,123.0,909.0,34518.0,57590.0,4666.0,411.0,4520.0,3932.0,106669.0
2020,4,Tierra Del Fuego,76.27,22.61,39325,289.0,12853.0,26439.0,6.0,0.0,316.0,8.49,17.0,0.0,21881.0,6119.0,3497.0,488.0,922.0,6690.0,39614.0
2020,4,Tucumán,54.78,13.57,231067,22.0,149322.0,11150.0,68043.0,1834.0,740.0,36.44,29.0,97.0,44095.0,54334.0,32155.0,4105.0,93594.0,2680.0,231089.0
2020,3,Buenos Aires,67.66,22.41,3932211,5066.0,653930.0,2384557.0,749087.0,94162.0,55541.0,48.38,37542.0,31514.0,1113823.0,234710.0,219772.0,194248.0,2085815.0,19853.0,3937277.0
2020,3,Capital Federal,107.68,44.62,1371285,1390.0,170375.0,1129573.0,39417.0,3936.0,29374.0,63.81,264.0,312.0,162222.0,85083.0,68753.0,78028.0,977766.0,247.0,1372675.0
2020,3,Catamarca,47.16,12.0,49903,1.0,26868.0,3690.0,16857.0,261.0,2228.0,36.54,63.0,0.0,8276.0,8768.0,11195.0,562.0,18886.0,2154.0,49904.0
2020,3,Chaco,41.54,11.1,133951,3.0,45745.0,58825.0,20675.0,6706.0,2003.0,30.8,308.0,112.0,24675.0,21639.0,27546.0,13751.0,38729.0,7194.0,133954.0
2020,3,Chubut,68.34,20.95,129202,825.0,45761.0,39386.0,2897.0,23216.0,18767.0,7.4,158.0,109.0,87559.0,22114.0,12217.0,2818.0,1110.0,3942.0,130027.0
2020,3,Córdoba,75.22,23.03,867417,55.0,276360.0,430771.0,102217.0,48368.0,9756.0,33.51,168.0,3064.0,218599.0,124833.0,84236.0,63823.0,361021.0,11728.0,867472.0
2020,3,Corrientes,41.75,10.99,123388,3.0,50858.0,58681.0,2960.0,5513.0,5379.0,23.85,72.0,527.0,35190.0,23315.0,25308.0,8615.0,25344.0,5020.0,123391.0
2020,3,Entre Ríos,58.19,17.4,241482,13.0,87892.0,106950.0,13954.0,20379.0,12320.0,22.43,130.0,2911.0,66648.0,51478.0,40797.0,14377.0,49395.0,15759.0,241495.0
2020,3,Formosa,31.91,8.12,49209,0.0,21790.0,10003.0,2000.0,15023.0,393.0,18.28,391.0,151.0,23163.0,7432.0,7125.0,991.0,8219.0,1737.0,49209.0
2020,3,Jujuy,54.04,13.82,106728,0.0,32611.0,57682.0,11112.0,952.0,4371.0,21.91,55.0,182.0,32131.0,10566.0,45198.0,293.0,15238.0,3065.0,106728.0
2020,3,La Pampa,79.26,26.12,93619,116.0,9015.0,56845.0,14677.0,11893.0,1305.0,10.7,293.0,810.0,66695.0,7820.0,5577.0,2189.0,6322.0,4029.0,93735.0
2020,3,La Rioja,50.12,13.34,52613,3.0,17346.0,34984.0,1.0,250.0,35.0,12.19,21.0,1.0,37105.0,5955.0,4660.0,124.0,4748.0,2.0,52616.0
2020,3,Mendoza,37.35,10.42,207173,615.0,91908.0,64672.0,32817.0,17523.0,868.0,10.19,58.0,40.0,141404.0,12123.0,42433.0,3448.0,8237.0,45.0,207788.0
2020,3,Misiones,41.6,11.33,143186,0.0,50195.0,77989.0,2572.0,3445.0,8985.0,24.14,71.0,524.0,39005.0,24215.0,25942.0,13663.0,30987.0,8779.0,143186.0
2020,3,Neuquén,65.24,19.42,128862,373.0,30222.0,70446.0,11043.0,16787.0,737.0,31.46,218.0,327.0,60463.0,6561.0,5975.0,5449.0,49439.0,803.0,129235.0
2020,3,Río Negro,57.05,17.55,130966,501.0,49530.0,40001.0,10381.0,13187.0,18368.0,21.08,114.0,466.0,68986.0,3769.0,7096.0,3455.0,28488.0,19093.0,131467.0
2020,3,Salta,52.32,12.67,180844,2.0,58216.0,84128.0,25445.0,5764.0,7293.0,25.26,129.0,514.0,32780.0,64736.0,15990.0,7928.0,43773.0,14996.0,180846.0
2020,3,San Juan,38.79,9.88,77071,256.0,40092.0,9223.0,5509.0,14023.0,8480.0,6.03,48.0,194.0,65526.0,711.0,6529.0,41.0,128.0,4150.0,77327.0
2020,3,San Luis,79.96,22.88,116417,148.0,8401.0,10077.0,6.0,61828.0,36253.0,20.85,105.0,0.0,12199.0,3351.0,2666.0,61319.0,8.0,36917.0,116565.0
2020,3,Santa Cruz,35.95,10.7,39084,197.0,12845.0,16098.0,1027.0,6938.0,2373.0,6.65,66.0,0.0,26888.0,4015.0,6730.0,629.0,120.0,833.0,39281.0
2020,3,Santa Fe,72.12,22.68,802861,137.0,295051.0,405807.0,45721.0,37112.0,19307.0,25.69,568.0,1241.0,213353.0,199381.0,92095.0,58797.0,210562.0,27001.0,802998.0
2020,3,Santiago Del Estero,43.38,10.76,105491,1.0,26419.0,70720.0,555.0,4185.0,3613.0,10.88,133.0,909.0,33287.0,57418.0,4658.0,292.0,3994.0,4801.0,105492.0
2020,3,Tierra Del Fuego,76.81,22.77,39366,289.0,12854.0,26491.0,0.0,0.0,310.0,8.51,11.0,0.0,22094.0,5414.0,3726.0,481.0,937.0,6992.0,39655.0
2020,3,Tucumán,53.23,13.18,223854,22.0,149605.0,11752.0,59949.0,1808.0,762.0,34.84,52.0,97.0,45913.0,54610.0,33126.0,3246.0,84195.0,2637.0,223876.0
2020,2,Buenos Aires,65.22,21.55,3772480,5066.0,661272.0,2244277.0,723072.0,91736.0,57189.0,45.66,37542.0,31606.0,1129236.0,241336.0,233132.0,188995.0,1894466.0,21233.0,3777546.0
2020,2,Capital Federal,106.41,44.15,1356431,1390.0,178896.0,1106133.0,39482.0,3937.0,29373.0,60.48,264.0,312.0,166474.0,94585.0,79858.0,80160.0,935481.0,687.0,1357821.0
2020,2,Catamarca,45.43,11.56,47975,1.0,26968.0,3641.0,14878.0,261.0,2228.0,34.93,63.0,0.0,8801.0,8690.0,10242.0,426.0,16578.0,3176.0,47976.0
2020,2,Chaco,39.83,10.65,128129,3.0,46816.0,56017.0,17266.0,6452.0,1581.0,27.95,308.0,928.0,24350.0,21140.0,29044.0,12082.0,33311.0,6969.0,128132.0
2020,2,Chubut,57.34,17.58,107831,825.0,45761.0,38279.0,1324.0,17678.0,5614.0,7.61,158.0,109.0,69578.0,22188.0,10537.0,1473.0,614.0,3999.0,108656.0
2020,2,Córdoba,72.71,22.26,836413,55.0,282858.0,415007.0,85818.0,44522.0,8263.0,30.99,168.0,4383.0,219025.0,125932.0,89530.0,63216.0,325243.0,8971.0,836468.0
2020,2,Corrientes,40.3,10.61,118863,3.0,51248.0,55536.0,3144.0,3927.0,5011.0,22.15,72.0,527.0,34242.0,22845.0,25844.0,7898.0,22418.0,5020.0,118866.0
2020,2,Entre Ríos,56.54,16.9,234100,13.0,89391.0,99423.0,13954.0,20042.0,11303.0,20.45,130.0,3679.0,66758.0,50640.0,42090.0,12856.0,43391.0,14569.0,234113.0
2020,2,Formosa,31.14,7.93,47932,0.0,21805.0,9353.0,1882.0,14723.0,169.0,16.87,391.0,151.0,23534.0,7109.0,6998.0,961.0,7475.0,1313.0,47932.0
2020,2,Jujuy,47.89,12.25,94316,0.0,32705.0,38938.0,5057.0,952.0,16664.0,15.86,55.0,182.0,30548.0,10519.0,26829.0,209.0,9417.0,16557.0,94316.0
2020,2,La Pampa,76.1,25.07,89693,116.0,8551.0,54422.0,14232.0,11314.0,1290.0,8.03,293.0,810.0,71218.0,7531.0,3800.0,1657.0,3377.0,1123.0,89809.0
2020,2,La Rioja,49.84,13.27,52152,3.0,16885.0,34984.0,1.0,250.0,35.0,11.67,21.0,1.0,37375.0,5661.0,4686.0,73.0,4336.0,2.0,52155.0
2020,2,Mendoza,36.25,10.12,200569,615.0,91904.0,62941.0,29613.0,15924.0,802.0,9.27,58.0,40.0,142253.0,12439.0,35274.0,3248.0,5422.0,2450.0,201184.0
2020,2,Misiones,40.89,11.14,140340,0.0,50792.0,74497.0,2579.0,3319.0,9153.0,22.56,71.0,524.0,39867.0,23719.0,26445.0,12305.0,28763.0,8646.0,140340.0
2020,2,Neuquén,63.9,19.02,125799,373.0,30256.0,67990.0,11037.0,15755.0,1134.0,29.1,218.0,327.0,61171.0,6103.0,6625.0,5296.0,46432.0,0.0,126172.0
2020,2,Río Negro,56.37,17.34,128985,501.0,49756.0,39650.0,10382.0,11331.0,18367.0,19.68,114.0,466.0,70817.0,3335.0,7498.0,3246.0,26953.0,17057.0,129486.0
2020,2,Salta,51.58,12.49,177760,2.0,59502.0,81740.0,24289.0,5123.0,7108.0,22.56,129.0,514.0,41801.0,64463.0,16989.0,7741.0,39594.0,6531.0,177762.0
2020,2,San Juan,35.09,8.94,69521,256.0,40092.0,8275.0,5509.0,7019.0,8882.0,6.31,48.0,194.0,59113.0,917.0,4908.0,40.0,127.0,4430.0,69777.0
2020,2,San Luis,78.41,22.44,113804,148.0,8401.0,8357.0,6.0,60935.0,36253.0,21.02,105.0,0.0,11439.0,3585.0,1934.0,60889.0,8.0,35992.0,113952.0
2020,2,Santa Cruz,35.79,10.65,38672,197.0,12845.0,16044.0,1027.0,6585.0,2368.0,6.59,66.0,0.0,26938.0,4166.0,6541.0,546.0,119.0,493.0,38869.0
2020,2,Santa Fe,70.0,22.01,777795,137.0,299974.0,381679.0,46698.0,30487.0,19094.0,23.93,568.0,2061.0,213054.0,198772.0,96575.0,57236.0,189473.0,20193.0,777932.0
2020,2,Santiago Del Estero,43.47,10.79,105446,1.0,25917.0,72074.0,355.0,3038.0,4063.0,10.41,133.0,1779.0,32557.0,57709.0,5178.0,247.0,3328.0,4516.0,105447.0
2020,2,Tierra Del Fuego,76.37,22.64,38900,289.0,12854.0,26025.0,0.0,0.0,310.0,8.13,11.0,0.0,22325.0,5186.0,3034.0,391.0,796.0,7446.0,39189.0
2020,2,Tucumán,51.78,12.83,217134,22.0,150084.0,9833.0,55120.0,1357.0,762.0,32.7,52.0,97.0,49028.0,54537.0,34184.0,2246.0,74377.0,2635.0,217156.0
2020,1,Buenos Aires,64.33,21.21,3702985,5066.0,673237.0,2210349.0,720688.0,85443.0,18334.0,45.18,38215.0,36802.0,1122034.0,236421.0,247977.0,205780.0,1802583.0,28935.0,3718747.0
2020,1,Capital Federal,105.98,44.02,1352104,1390.0,184494.0,1097635.0,38898.0,3911.0,28556.0,58.71,264.0,312.0,169651.0,102254.0,89665.0,85899.0,906009.0,0.0,1354054.0
2020,1,Catamarca,37.62,9.57,39634,1.0,21945.0,3146.0,12056.0,261.0,2227.0,29.13,63.0,0.0,8838.0,7543.0,9558.0,408.0,10299.0,2151.0,38860.0
2020,1,Chaco,37.48,10.02,120274,3.0,46356.0,54144.0,11958.0,6239.0,1580.0,25.94,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,120226.0
2020,1,Chubut,51.27,15.72,95938,800.0,45763.0,27287.0,1324.0,16885.0,5479.0,7.12,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,96920.0
2020,1,Córdoba,70.69,21.64,811044,55.0,286168.0,406109.0,68512.0,41617.0,8693.0,29.39,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,810924.0
